Text,Location
Leveret & Mills Reef Winery and Cellar Door,"New Zealand, Pacific Ocean"
Rotorua Central Mall,"New Zealand, Pacific Ocean"
Kawakawa Bay,"New Zealand, Pacific Ocean"
Forrester Gallery,"New Zealand, Pacific Ocean"
Owaka Museum and Catlins Information Centre,"New Zealand, Pacific Ocean"
Goat Island Marine Discovery Centre,"New Zealand, Pacific Ocean"
Te Henui Cemetery,"New Zealand, Pacific Ocean"
Corsair Bay,"New Zealand, Pacific Ocean"
The Hunting Lodge Winery & Restaurant,"New Zealand, Pacific Ocean"
Mojo Journeys,"New Zealand, Pacific Ocean"
Alpine Aqualand,"New Zealand, Pacific Ocean"
Amokura Glass,"New Zealand, Pacific Ocean"
Lake Tennyson Campsite,"New Zealand, Pacific Ocean"
Kura Gallery,"New Zealand, Pacific Ocean"
Otari-Wilton's Bush Native Botanic Garden,"New Zealand, Pacific Ocean"
Banks Peninsula War Memorial and Grounds,"New Zealand, Pacific Ocean"
Sacred Heart Basilica,"New Zealand, Pacific Ocean"
Mt Difficulty Wines Cellar Door,"New Zealand, Pacific Ocean"
Pacific Coast Highway,"New Zealand, Pacific Ocean"
Odyssey Sensory Maze,"New Zealand, Pacific Ocean"
Charming Creek Walkway,"New Zealand, Pacific Ocean"
Wanaka Beerworks,"New Zealand, Pacific Ocean"
Moraine Walk,"New Zealand, Pacific Ocean"
Stingray Bay,"New Zealand, Pacific Ocean"
Ash Ridge Wines,"New Zealand, Pacific Ocean"
Coatesville  Markets,"New Zealand, Pacific Ocean"
Tauranga Art Gallery,"New Zealand, Pacific Ocean"
Three Sisters And The Elephant Rock,"New Zealand, Pacific Ocean"
Time Tripper Queenstown,"New Zealand, Pacific Ocean"
Burt Munro Statue,"New Zealand, Pacific Ocean"
Tongariro River,"New Zealand, Pacific Ocean"
St Clair Hot Salt Water Pool,"New Zealand, Pacific Ocean"
St Luke's Anglican Church,"New Zealand, Pacific Ocean"
Waterworld Limited,"New Zealand, Pacific Ocean"
Franz Josef i-SITE Visitor Information Centre,"New Zealand, Pacific Ocean"
Majuba Gallery,"New Zealand, Pacific Ocean"
Lyttelton Harbour,"New Zealand, Pacific Ocean"
Swim Zone Te Aroha,"New Zealand, Pacific Ocean"
Kaikoura Lookout,"New Zealand, Pacific Ocean"
Te Kuri Farm Walkway,"New Zealand, Pacific Ocean"
Mapua Ferry,"New Zealand, Pacific Ocean"
Te Anau Fiordland isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Lido Aquatic Centre,"New Zealand, Pacific Ocean"
Haiku Pathway,"New Zealand, Pacific Ocean"
Kell Park,"New Zealand, Pacific Ocean"
Foveaux Walkway,"New Zealand, Pacific Ocean"
Original Shoreline Heritage Walk,"New Zealand, Pacific Ocean"
Wanaka Farmers Market,"New Zealand, Pacific Ocean"
Bushy Beach Track,"New Zealand, Pacific Ocean"
Riwaka Resurgence,"New Zealand, Pacific Ocean"
Benmore Peninsula Track,"New Zealand, Pacific Ocean"
Mayor Island,"New Zealand, Pacific Ocean"
Greystone Wines,"New Zealand, Pacific Ocean"
St. Patrick's Cathedral,"New Zealand, Pacific Ocean"
Moana Pool,"New Zealand, Pacific Ocean"
Quartz Museum of Studio Ceramics,"New Zealand, Pacific Ocean"
War Memorial,"New Zealand, Pacific Ocean"
Rapaki Track,"New Zealand, Pacific Ocean"
Obsidian Vineyard,"New Zealand, Pacific Ocean"
Mangaone Walkway,"New Zealand, Pacific Ocean"
Punanga Manu o Te Anau,"New Zealand, Pacific Ocean"
Cambridge Farmers' Market,"New Zealand, Pacific Ocean"
Lake Rotoma,"New Zealand, Pacific Ocean"
Governors Bay,"New Zealand, Pacific Ocean"
Te Papaiouru Marae,"New Zealand, Pacific Ocean"
West Coast Gallery,"New Zealand, Pacific Ocean"
Ben Lomond Lavender,"New Zealand, Pacific Ocean"
Roxburgh Gorge Trail,"New Zealand, Pacific Ocean"
Motueka isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Thames School of Mines and Mineralogical Museum,"New Zealand, Pacific Ocean"
Stardome Observatory & Planetarium,"New Zealand, Pacific Ocean"
Twin Coast Cycle Trail Northland,"New Zealand, Pacific Ocean"
Rare Creations Interactive Wooden Art Gallery,"New Zealand, Pacific Ocean"
New Zealand Glassworks,"New Zealand, Pacific Ocean"
Te Whau Garden and Gallery,"New Zealand, Pacific Ocean"
Clevedon Village Farmers Market,"New Zealand, Pacific Ocean"
Sunset Beach,"New Zealand, Pacific Ocean"
Te Awanga Estate Vineyard,"New Zealand, Pacific Ocean"
Wanaka Heli Hikes,"New Zealand, Pacific Ocean"
Lake Puketirini,"New Zealand, Pacific Ocean"
Fell Locomotive Museum,"New Zealand, Pacific Ocean"
Historic Skippers School,"New Zealand, Pacific Ocean"
Deer story museum,"New Zealand, Pacific Ocean"
St Michael's Catholic Church,"New Zealand, Pacific Ocean"
Moturiki Island,"New Zealand, Pacific Ocean"
Palliser Estate,"New Zealand, Pacific Ocean"
Taupo International Motorsport Park,"New Zealand, Pacific Ocean"
Devil's Staircase Lookout Point,"New Zealand, Pacific Ocean"
Uretiti Beach,"New Zealand, Pacific Ocean"
Mangawhai Beach,"New Zealand, Pacific Ocean"
Auckland Theatre Company,"New Zealand, Pacific Ocean"
Hakarimata Scenic Reserve,"New Zealand, Pacific Ocean"
Clyde Dam,"New Zealand, Pacific Ocean"
Wanaka War Memorial,"New Zealand, Pacific Ocean"
Stonyridge Vineyard,"New Zealand, Pacific Ocean"
Pan Pac Eskdale Mountain Bike Park,"New Zealand, Pacific Ocean"
History House Museum,"New Zealand, Pacific Ocean"
Weka Pass Railway,"New Zealand, Pacific Ocean"
Maungakawa Scenic Reserve,"New Zealand, Pacific Ocean"
Elephant Rocks,"New Zealand, Pacific Ocean"
Johnson Reserve,"New Zealand, Pacific Ocean"
Glenorchy war memorial,"New Zealand, Pacific Ocean"
Wanganui Winter Garden,"New Zealand, Pacific Ocean"
Reptile Park,"New Zealand, Pacific Ocean"
Western Springs Lakeside Park,"New Zealand, Pacific Ocean"
Tiffen Park,"New Zealand, Pacific Ocean"
Fernglen Native Plant Gardens,"New Zealand, Pacific Ocean"
Dinosaur House,"New Zealand, Pacific Ocean"
Holy Trinity Cathedral,"New Zealand, Pacific Ocean"
Lake Coleridge,"New Zealand, Pacific Ocean"
The NBR New Zealand Opera,"New Zealand, Pacific Ocean"
Frankton Trail,"New Zealand, Pacific Ocean"
Turanga,"New Zealand, Pacific Ocean"
The Arts Centre Te Matatiki Toi Ora,"New Zealand, Pacific Ocean"
Ross Creek,"New Zealand, Pacific Ocean"
Pureora Forest Park,"New Zealand, Pacific Ocean"
Gulf Harbour Marina,"New Zealand, Pacific Ocean"
Hukutaia Domain,"New Zealand, Pacific Ocean"
Bay of Islands Coastal Walkway - Okiato to Russell,"New Zealand, Pacific Ocean"
Spriggs Park Reserve Playground,"New Zealand, Pacific Ocean"
Te Awahou Nieuwe Stroom,"New Zealand, Pacific Ocean"
Ed Hillary Walkway,"New Zealand, Pacific Ocean"
Te Amorangi Museum,"New Zealand, Pacific Ocean"
Supa Karts Indoor Raceway,"New Zealand, Pacific Ocean"
Back Country Saddles,"New Zealand, Pacific Ocean"
Tata Beach,"New Zealand, Pacific Ocean"
Karehana Bay,"New Zealand, Pacific Ocean"
Mercury Bay Museum,"New Zealand, Pacific Ocean"
Ferry Building,"New Zealand, Pacific Ocean"
Adrian Worsley Historic Creations,"New Zealand, Pacific Ocean"
Murchison Museum,"New Zealand, Pacific Ocean"
Craigieburn Valley Ski Area,"New Zealand, Pacific Ocean"
MJ Savage Memorial Park,"New Zealand, Pacific Ocean"
The Groynes,"New Zealand, Pacific Ocean"
Ivan Wilson Park,"New Zealand, Pacific Ocean"
Carter Scenic Reserve,"New Zealand, Pacific Ocean"
Fort Takapuna Historic Reserve,"New Zealand, Pacific Ocean"
Awakeri Hot Springs,"New Zealand, Pacific Ocean"
Foxton Beach,"New Zealand, Pacific Ocean"
Tasman Great Taste Trail,"New Zealand, Pacific Ocean"
Invercargill Water Tower,"New Zealand, Pacific Ocean"
Fiordland Vintage Machinery Museum,"New Zealand, Pacific Ocean"
Waitangi Mountain Bike Park,"New Zealand, Pacific Ocean"
Thomas L. Brown Gallery,"New Zealand, Pacific Ocean"
Omarama Sheep Statue,"New Zealand, Pacific Ocean"
Warkworth Museum,"New Zealand, Pacific Ocean"
Terrace Walk,"New Zealand, Pacific Ocean"
Karekare Falls,"New Zealand, Pacific Ocean"
Kaka Point Scenic View Point & Picnic Area,"New Zealand, Pacific Ocean"
Christchurch Casino,"New Zealand, Pacific Ocean"
Rimutaka Forest Park,"New Zealand, Pacific Ocean"
LynnMall Shopping Centre,"New Zealand, Pacific Ocean"
Sanctuary Mountain Maungatautari,"New Zealand, Pacific Ocean"
Kawatiri Westport isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Splash Planet,"New Zealand, Pacific Ocean"
H²O Xtream,"New Zealand, Pacific Ocean"
Cambridge Museum,"New Zealand, Pacific Ocean"
Ocean Beach,"New Zealand, Pacific Ocean"
Tyburn Monastery,"New Zealand, Pacific Ocean"
Trotters Gorge Scenic Reserve,"New Zealand, Pacific Ocean"
Petr Hlavacek Gallery,"New Zealand, Pacific Ocean"
Te Pare Historic Reserve,"New Zealand, Pacific Ocean"
Te Rua-o-te-moko / Fiordland National Park Visitor,"New Zealand, Pacific Ocean"
Moonlight Track,"New Zealand, Pacific Ocean"
The Grove Scenic Reserve,"New Zealand, Pacific Ocean"
Manderley Farm,"New Zealand, Pacific Ocean"
Lake Kaniere Scenic Reserve,"New Zealand, Pacific Ocean"
Mahurangi Regional Park,"New Zealand, Pacific Ocean"
Otaki Outlet Shopping,"New Zealand, Pacific Ocean"
Broadgreen Historic House,"New Zealand, Pacific Ocean"
Peacock Fountain,"New Zealand, Pacific Ocean"
Te Ahu Center,"New Zealand, Pacific Ocean"
Crater Rim Walkway,"New Zealand, Pacific Ocean"
Burning Issues Gallery,"New Zealand, Pacific Ocean"
Whatipu Beach,"New Zealand, Pacific Ocean"
Wanaka Fine Art Gallery,"New Zealand, Pacific Ocean"
Queenstown Winter Festival,"New Zealand, Pacific Ocean"
Glenbrook Model Railway,"New Zealand, Pacific Ocean"
Ad-Deen Mosque,"New Zealand, Pacific Ocean"
Knox Church,"New Zealand, Pacific Ocean"
Discovery World Tropical Forest,"New Zealand, Pacific Ocean"
Reefton Distilling Co.,"New Zealand, Pacific Ocean"
Tapapakanga Regional Park,"New Zealand, Pacific Ocean"
US Marine Memorial in New Zealand,"New Zealand, Pacific Ocean"
Mill Creek Bird & Animal Encounters,"New Zealand, Pacific Ocean"
Roys Bay Recreational Reserve,"New Zealand, Pacific Ocean"
Forrest Wines Cellar Door,"New Zealand, Pacific Ocean"
Hollard Gardens,"New Zealand, Pacific Ocean"
Talbot Forest Scenic Reserve,"New Zealand, Pacific Ocean"
Quailburn Woolshed,"New Zealand, Pacific Ocean"
Dunedin Gasworks Museum,"New Zealand, Pacific Ocean"
French Bay,"New Zealand, Pacific Ocean"
Scorching Bay,"New Zealand, Pacific Ocean"
Arapuni Swing Bridge,"New Zealand, Pacific Ocean"
Kiwi Stylz Horse Treks,"New Zealand, Pacific Ocean"
Southern Lakes Heliski,"New Zealand, Pacific Ocean"
Bledisloe Park,"New Zealand, Pacific Ocean"
Fred W Wylie Memorial Statue,"New Zealand, Pacific Ocean"
Waitanguru Falls,"New Zealand, Pacific Ocean"
Arawa War Memorial Statue,"New Zealand, Pacific Ocean"
Askerne Vineyards,"New Zealand, Pacific Ocean"
Wynyard Quarter,"New Zealand, Pacific Ocean"
Rangiatea Church,"New Zealand, Pacific Ocean"
Kiwi Valley Farm Park,"New Zealand, Pacific Ocean"
Little Manly Beach,"New Zealand, Pacific Ocean"
New Zealand Sports Hall of Fame,"New Zealand, Pacific Ocean"
Rainbow Warrior,"New Zealand, Pacific Ocean"
Lochmara Lodge Arts Centre,"New Zealand, Pacific Ocean"
The Seasider,"New Zealand, Pacific Ocean"
Alpinism & Ski Wanaka,"New Zealand, Pacific Ocean"
Smithfield Berries,"New Zealand, Pacific Ocean"
Shirt Tail Track,"New Zealand, Pacific Ocean"
Te Awamutu Rose Gardens,"New Zealand, Pacific Ocean"
Pureora Forest Park,"New Zealand, Pacific Ocean"
Northlands Shopping Centre,"New Zealand, Pacific Ocean"
Lewis Pass,"New Zealand, Pacific Ocean"
Trout Observatory,"New Zealand, Pacific Ocean"
Statue of Jean Batten ( Jean Batten Square ),"New Zealand, Pacific Ocean"
Thames Coastal Walkway,"New Zealand, Pacific Ocean"
Bunkhouse Theatre,"New Zealand, Pacific Ocean"
Rakiura Museum,"New Zealand, Pacific Ocean"
Silo Park,"New Zealand, Pacific Ocean"
Lake Hawea,"New Zealand, Pacific Ocean"
Te Araroa,"New Zealand, Pacific Ocean"
Pohutu Cultural Theatre,"New Zealand, Pacific Ocean"
Maniatoto Ranfurly isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Sailors Grave,"New Zealand, Pacific Ocean"
Tolaga Bay Historic Wharf,"New Zealand, Pacific Ocean"
Kaki Visitor Hide,"New Zealand, Pacific Ocean"
Maraetotara Falls,"New Zealand, Pacific Ocean"
Timaru Visitor Centre,"New Zealand, Pacific Ocean"
St Patrick's Parish,"New Zealand, Pacific Ocean"
Bealey Valley Track,"New Zealand, Pacific Ocean"
Peter's Lookout,"New Zealand, Pacific Ocean"
Ruakura Berry Farm,"New Zealand, Pacific Ocean"
Manawatu Gorge Track,"New Zealand, Pacific Ocean"
Seaview Therapeutics,"New Zealand, Pacific Ocean"
Otumuheke Stream,"New Zealand, Pacific Ocean"
Mount Somers Track,"New Zealand, Pacific Ocean"
Waikanae Beach Playground,"New Zealand, Pacific Ocean"
Glenfern Sanctuary,"New Zealand, Pacific Ocean"
Waiau Falls Walk,"New Zealand, Pacific Ocean"
Te Aroha & District Museum,"New Zealand, Pacific Ocean"
Nancy Fladgate Track,"New Zealand, Pacific Ocean"
Tititea / Mount Aspiring National Park Visitor Centre,"New Zealand, Pacific Ocean"
Firth Tower Estate and Museum,"New Zealand, Pacific Ocean"
Silver Fern Gallery,"New Zealand, Pacific Ocean"
Raglan Wharf,"New Zealand, Pacific Ocean"
The New Zealand Timber Museum,"New Zealand, Pacific Ocean"
Mount Fox Route,"New Zealand, Pacific Ocean"
Ruapuke Beach,"New Zealand, Pacific Ocean"
Ohakune isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Colombo Martinborough,"New Zealand, Pacific Ocean"
Farewell Spit and Puponga Farm Park Tracks,"New Zealand, Pacific Ocean"
Glendhu Bay Track,"New Zealand, Pacific Ocean"
Te Mata Park,"New Zealand, Pacific Ocean"
Puketapa Lookout,"New Zealand, Pacific Ocean"
Achilles Point,"New Zealand, Pacific Ocean"
Kereru Brewing Company,"New Zealand, Pacific Ocean"
Morere Hot Springs,"New Zealand, Pacific Ocean"
Kerikeri River Track,"New Zealand, Pacific Ocean"
St Joseph's Cathedral,"New Zealand, Pacific Ocean"
Papamoa Hills Cultural Heritage Regional Park,"New Zealand, Pacific Ocean"
Boyd-Dunlop Gallery,"New Zealand, Pacific Ocean"
Piroa Falls Track,"New Zealand, Pacific Ocean"
Donovan Park,"New Zealand, Pacific Ocean"
Taupo Art Gallery,"New Zealand, Pacific Ocean"
Whakatane isite Visitor Information Centre,"New Zealand, Pacific Ocean"
St. Lukes Anglican Church,"New Zealand, Pacific Ocean"
Crystal Mountain,"New Zealand, Pacific Ocean"
Southern Explorer 4WD Scenic Tours - Private Day Tours,"New Zealand, Pacific Ocean"
Kerr Farm Wine,"New Zealand, Pacific Ocean"
Oxford Museum,"New Zealand, Pacific Ocean"
Lake Mahinapua,"New Zealand, Pacific Ocean"
Park Estate Winery,"New Zealand, Pacific Ocean"
Port Marsden Oil Refinery Visitor Center,"New Zealand, Pacific Ocean"
Tauranga Farmer's Market,"New Zealand, Pacific Ocean"
Cannon Point Walkway,"New Zealand, Pacific Ocean"
Jurassic Ridge Vineyard,"New Zealand, Pacific Ocean"
Howells Point Reserve,"New Zealand, Pacific Ocean"
Couldrey House & Garden,"New Zealand, Pacific Ocean"
Catholic St. Patrick's Akaroa,"New Zealand, Pacific Ocean"
Monro Beach,"New Zealand, Pacific Ocean"
The Loft,"New Zealand, Pacific Ocean"
Stony Batter Historical Reserve,"New Zealand, Pacific Ocean"
Gillespie Pass Circuit,"New Zealand, Pacific Ocean"
Kiwi Esplanade Walkway,"New Zealand, Pacific Ocean"
Burke Street Wharf,"New Zealand, Pacific Ocean"
York Street Gallery of Fine Art,"New Zealand, Pacific Ocean"
Otago Art Society,"New Zealand, Pacific Ocean"
Kawakawa Public Toilets by Hundertwasser,"New Zealand, Pacific Ocean"
Chingford Park,"New Zealand, Pacific Ocean"
Whangarei isite Visitor Information Centre,"New Zealand, Pacific Ocean"
One Mile Power House,"New Zealand, Pacific Ocean"
NCF Church,"New Zealand, Pacific Ocean"
Waikato Museum,"New Zealand, Pacific Ocean"
Owharoa Falls,"New Zealand, Pacific Ocean"
Te Whanganui-a-Tara Wellington isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Cashmere Hill Lookout,"New Zealand, Pacific Ocean"
Botany Town Centre,"New Zealand, Pacific Ocean"
Waitawheta Tramway,"New Zealand, Pacific Ocean"
Hapuka Estuary Walk,"New Zealand, Pacific Ocean"
Christ's College,"New Zealand, Pacific Ocean"
Nikau Cave,"New Zealand, Pacific Ocean"
Kepler Water Taxi,"New Zealand, Pacific Ocean"
Mount Robert Circuit,"New Zealand, Pacific Ocean"
Hakarimata Walkway,"New Zealand, Pacific Ocean"
Haitaitai Beach,"New Zealand, Pacific Ocean"
Rapid Sensations Ltd,"New Zealand, Pacific Ocean"
Pukekohe Park,"New Zealand, Pacific Ocean"
Paparoa National Park,"New Zealand, Pacific Ocean"
Clearwater Cruises,"New Zealand, Pacific Ocean"
Wyllie Cottage,"New Zealand, Pacific Ocean"
Harwoods Hole Track,"New Zealand, Pacific Ocean"
Lake Sylvan,"New Zealand, Pacific Ocean"
Durie Hill Memorial Tower,"New Zealand, Pacific Ocean"
Monmouth Redoubt,"New Zealand, Pacific Ocean"
Whispering Falls,"New Zealand, Pacific Ocean"
Whataupoko Park,"New Zealand, Pacific Ocean"
Mavora Lakes Park,"New Zealand, Pacific Ocean"
Otorohanga isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Stu's Wild Pig Farm,"New Zealand, Pacific Ocean"
Helensville Riverside Walkway,"New Zealand, Pacific Ocean"
HighR Rentals,"New Zealand, Pacific Ocean"
Paradice Ice Skating Avondale,"New Zealand, Pacific Ocean"
Rotorua international stadium,"New Zealand, Pacific Ocean"
King Edward Park,"New Zealand, Pacific Ocean"
Omaka Classic cars,"New Zealand, Pacific Ocean"
The Bay of Islands Vintage Railway,"New Zealand, Pacific Ocean"
Whitianga Rock Walk,"New Zealand, Pacific Ocean"
Whenuakura Island,"New Zealand, Pacific Ocean"
Okia Reserve,"New Zealand, Pacific Ocean"
Tuatara Brewery,"New Zealand, Pacific Ocean"
Akaroa isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Matakana Country Park,"New Zealand, Pacific Ocean"
Linden Estate Winery,"New Zealand, Pacific Ocean"
Waitiri Creek Wines Ltd.,"New Zealand, Pacific Ocean"
Muriwai Beach,"New Zealand, Pacific Ocean"
Kawerau hot pools,"New Zealand, Pacific Ocean"
Golden Bay Vistor Centre,"New Zealand, Pacific Ocean"
The Gold of the Kowhai,"New Zealand, Pacific Ocean"
Scotts Landing,"New Zealand, Pacific Ocean"
Wharekai Te Kou,"New Zealand, Pacific Ocean"
McLean Falls Walk,"New Zealand, Pacific Ocean"
Lady Norwood Rose Garden,"New Zealand, Pacific Ocean"
Mangonui Heritage Trail,"New Zealand, Pacific Ocean"
Bushy Park Sanctuary,"New Zealand, Pacific Ocean"
Ashburton Museum,"New Zealand, Pacific Ocean"
Katikati Bird Walk - Uretara Estuary & Yeoman Walkway,"New Zealand, Pacific Ocean"
Otara Market,"New Zealand, Pacific Ocean"
Long Bay Beach,"New Zealand, Pacific Ocean"
Flagstaff lookout and Hotere Garden,"New Zealand, Pacific Ocean"
Tunnel Terrace Walk,"New Zealand, Pacific Ocean"
Motu Road,"New Zealand, Pacific Ocean"
Army Bay Beach,"New Zealand, Pacific Ocean"
Manawatu River Pathway,"New Zealand, Pacific Ocean"
Alexandra to Clyde River Track,"New Zealand, Pacific Ocean"
Big Hill Trail,"New Zealand, Pacific Ocean"
Dusky Track,"New Zealand, Pacific Ocean"
Dixon Park,"New Zealand, Pacific Ocean"
Opoutere Surf Beach,"New Zealand, Pacific Ocean"
Pouakai Zoo,"New Zealand, Pacific Ocean"
Central Energy Trust Wildbase Recovery,"New Zealand, Pacific Ocean"
Nelson Farmers' Market,"New Zealand, Pacific Ocean"
Canaan Downs Scenic Reserve,"New Zealand, Pacific Ocean"
Baylys Beach,"New Zealand, Pacific Ocean"
"Woodlands Historic Homestead, Gardens and Function Centre","New Zealand, Pacific Ocean"
Thames Historical Museum,"New Zealand, Pacific Ocean"
City to Sea Bridge,"New Zealand, Pacific Ocean"
Domain Road Vineyard,"New Zealand, Pacific Ocean"
Clifton Station Wool World,"New Zealand, Pacific Ocean"
Mamaku Blue,"New Zealand, Pacific Ocean"
Bradley's Garden -Garden Visit & Miniputt Golf,"New Zealand, Pacific Ocean"
Mokoroa Falls,"New Zealand, Pacific Ocean"
Kaiapoi Food Forest,"New Zealand, Pacific Ocean"
Curio Bay Natural Heritage Centre,"New Zealand, Pacific Ocean"
Greytown Woodside Trail,"New Zealand, Pacific Ocean"
At Violinos,"New Zealand, Pacific Ocean"
Simpsons Beach,"New Zealand, Pacific Ocean"
Lady Thorn Rhododendron Dell,"New Zealand, Pacific Ocean"
Wairau River Wines Cellar Door,"New Zealand, Pacific Ocean"
Te Apiti Wind Farm,"New Zealand, Pacific Ocean"
New Zealand Marine Studies Centre,"New Zealand, Pacific Ocean"
Gannet Colony,"New Zealand, Pacific Ocean"
Otatara Pa Historic Reserve Walk,"New Zealand, Pacific Ocean"
Smiths Bush Reserve,"New Zealand, Pacific Ocean"
Mahuia Rapids,"New Zealand, Pacific Ocean"
Baylands Brewery & Taproom,"New Zealand, Pacific Ocean"
The Northland Firehouse Museum Trust,"New Zealand, Pacific Ocean"
National Army Museum,"New Zealand, Pacific Ocean"
Fishermans Bay Garden,"New Zealand, Pacific Ocean"
Mangawhero Forest Walk and Rimu Walk,"New Zealand, Pacific Ocean"
Fenton Street Art Collective,"New Zealand, Pacific Ocean"
Waihi Falls,"New Zealand, Pacific Ocean"
Statue of shearer,"New Zealand, Pacific Ocean"
Geraldine Visitor Information Centre,"New Zealand, Pacific Ocean"
Babich Wines,"New Zealand, Pacific Ocean"
Robert Scott Memorial,"New Zealand, Pacific Ocean"
Gore Visitor Centre,"New Zealand, Pacific Ocean"
Camborne Walkway,"New Zealand, Pacific Ocean"
Church of Our Lady of the Alps,"New Zealand, Pacific Ocean"
Mansion House,"New Zealand, Pacific Ocean"
Botanical Gardens,"New Zealand, Pacific Ocean"
Mokotahi Hill,"New Zealand, Pacific Ocean"
River-T Wines,"New Zealand, Pacific Ocean"
Te Kākano,"New Zealand, Pacific Ocean"
Māori Point Vineyard,"New Zealand, Pacific Ocean"
Tree Trunk Gorge tracks,"New Zealand, Pacific Ocean"
Simply Fun,"New Zealand, Pacific Ocean"
The Sandpit,"New Zealand, Pacific Ocean"
Waioeka Gorge Scenic Reserve,"New Zealand, Pacific Ocean"
Three Miners Cellar Door,"New Zealand, Pacific Ocean"
Yarndley's Bush,"New Zealand, Pacific Ocean"
CBD Christchurch,"New Zealand, Pacific Ocean"
Shannon Railway Station Museum and Visitor Centre,"New Zealand, Pacific Ocean"
Hampton Downs Motorsport Park,"New Zealand, Pacific Ocean"
FROMM Winery,"New Zealand, Pacific Ocean"
Travis Wetland,"New Zealand, Pacific Ocean"
Pouakai Circuit,"New Zealand, Pacific Ocean"
The Suter Art Gallery Te Aratoi o Whakatū,"New Zealand, Pacific Ocean"
Gemstone & Fossil Museum,"New Zealand, Pacific Ocean"
Siege of Waerenga-a-Hika Memorial,"New Zealand, Pacific Ocean"
Lake Daniell Track,"New Zealand, Pacific Ocean"
Huriawa Pa Walk,"New Zealand, Pacific Ocean"
JA 1274 Steam Train,"New Zealand, Pacific Ocean"
Unity Park Lookout,"New Zealand, Pacific Ocean"
Matakauri Park,"New Zealand, Pacific Ocean"
Whitecliffs Boulders,"New Zealand, Pacific Ocean"
Bohemian Museum,"New Zealand, Pacific Ocean"
Manu Bay,"New Zealand, Pacific Ocean"
Waikouaiti Beach,"New Zealand, Pacific Ocean"
Paekakariki Station Museum,"New Zealand, Pacific Ocean"
Return to Eden Gallery,"New Zealand, Pacific Ocean"
Ye Olde Berry Farm,"New Zealand, Pacific Ocean"
Whitianga Bike Park,"New Zealand, Pacific Ocean"
First World War Memorial,"New Zealand, Pacific Ocean"
Maple Glen Gardens,"New Zealand, Pacific Ocean"
Porirua Harbour,"New Zealand, Pacific Ocean"
Old Kent Road,"New Zealand, Pacific Ocean"
The Arts Centre themed Mākete (markets),"New Zealand, Pacific Ocean"
Lyall Bay,"New Zealand, Pacific Ocean"
Lake Rotokura,"New Zealand, Pacific Ocean"
Dunedin Town Hall,"New Zealand, Pacific Ocean"
Historical Athenree Homestead,"New Zealand, Pacific Ocean"
Dolamore Park,"New Zealand, Pacific Ocean"
Tui Brewery,"New Zealand, Pacific Ocean"
Creative Kiwi Arts And Crafts,"New Zealand, Pacific Ocean"
Tuapeka Mouth Ferry,"New Zealand, Pacific Ocean"
Kiwi Spirit Distillery,"New Zealand, Pacific Ocean"
The Woodturners Kauri Gallery and Studio,"New Zealand, Pacific Ocean"
Sileni,"New Zealand, Pacific Ocean"
Farwest Farm Tours,"New Zealand, Pacific Ocean"
Manuka Bay Track,"New Zealand, Pacific Ocean"
Beverly-Begg Observatory,"New Zealand, Pacific Ocean"
Georges Road Wines,"New Zealand, Pacific Ocean"
Gisborne Botanic Gardens,"New Zealand, Pacific Ocean"
Waharau Regional Park,"New Zealand, Pacific Ocean"
Maidstone Park,"New Zealand, Pacific Ocean"
Kelvin Park,"New Zealand, Pacific Ocean"
Kawerau isite Visitor Information Centre,"New Zealand, Pacific Ocean"
Bentwood Wines,"New Zealand, Pacific Ocean"
Karaka Waiotahi track,"New Zealand, Pacific Ocean"
Cottle Hill Winery,"New Zealand, Pacific Ocean"
Rocket Ropes,"New Zealand, Pacific Ocean"
Panmure Basin,"New Zealand, Pacific Ocean"
Rainbow Ski Area,"New Zealand, Pacific Ocean"
Upper Mangatawhiri Dam,"New Zealand, Pacific Ocean"
Trinity Hill Wines,"New Zealand, Pacific Ocean"
South City Mall,"New Zealand, Pacific Ocean"
Lake Ellery,"New Zealand, Pacific Ocean"
Chalice Sculpture,"New Zealand, Pacific Ocean"
Wellington Railway Station,"New Zealand, Pacific Ocean"
Mangawhero Falls,"New Zealand, Pacific Ocean"
Waikawau Beach,"New Zealand, Pacific Ocean"
Te Henui Walkway,"New Zealand, Pacific Ocean"
Cheviot Hills Reserve,"New Zealand, Pacific Ocean"
Harbourside Market Wellington,"New Zealand, Pacific Ocean"
Queens Garden,"New Zealand, Pacific Ocean"
Mount Dobson Ski Area,"New Zealand, Pacific Ocean"
Sledge Track,"New Zealand, Pacific Ocean"
Taramakau Road-Rail Bridge,"New Zealand, Pacific Ocean"
Ritchies Transport,"New Zealand, Pacific Ocean"
The Warehouse,"New Zealand, Pacific Ocean"
Alexandra Park,"New Zealand, Pacific Ocean"
Forest Fusion Functonal Art,"New Zealand, Pacific Ocean"
Makara Beach,"New Zealand, Pacific Ocean"
Isel House,"New Zealand, Pacific Ocean"
